1	 0.126540
2	 0.067468
3	 0.048212
4	 0.038156
5	 0.031865
6	 0.027532
7	 0.024374
8	 0.021980
9	 0.020098
10	 0.018571
11	 0.017293
12	 0.016192
13	 0.015222
14	 0.014351
15	 0.013559
16	 0.012829
17	 0.012152
18	 0.011521
19	 0.010929
20	 0.010372
21	 0.009847
22	 0.009352
23	 0.008883
24	 0.008440
25	 0.008020
26	 0.007622
27	 0.007245
28	 0.006887
29	 0.006547
30	 0.006224
31	 0.005917
32	 0.005626
33	 0.005350
34	 0.005087
35	 0.004837
36	 0.004599
37	 0.004374
38	 0.004159
39	 0.003955
40	 0.003761
41	 0.003577
42	 0.003402
43	 0.003235
44	 0.003077
45	 0.002926
46	 0.002783
47	 0.002646
48	 0.002517
49	 0.002394
50	 0.002276
51	 0.002165
52	 0.002059
53	 0.001958
54	 0.001862
55	 0.001771
56	 0.001684
57	 0.001602
58	 0.001524
59	 0.001449
60	 0.001378
61	 0.001311
62	 0.001247
63	 0.001186
64	 0.001127
65	 0.001072
66	 0.001020
67	 0.000970
68	 0.000922
69	 0.000877
70	 0.000834
71	 0.000794
72	 0.000755
73	 0.000718
74	 0.000683
75	 0.000649
76	 0.000617
77	 0.000587
78	 0.000558
79	 0.000531
80	 0.000505
81	 0.000480
82	 0.000457
83	 0.000435
84	 0.000413
85	 0.000393
86	 0.000374
87	 0.000356
88	 0.000338
89	 0.000322
90	 0.000306
91	 0.000291
92	 0.000277
93	 0.000263
94	 0.000250
95	 0.000238
96	 0.000226
97	 0.000215
98	 0.000205
99	 0.000195
100	 0.000185
101	 0.000176
102	 0.000167
103	 0.000159
104	 0.000151
105	 0.000144
106	 0.000137
107	 0.000130
108	 0.000124
109	 0.000118
110	 0.000112
111	 0.000107
112	 0.000101
113	 0.000096
114	 0.000092
115	 0.000087
116	 0.000083
117	 0.000079
118	 0.000075
119	 0.000071
120	 0.000068
121	 0.000065
122	 0.000061
123	 0.000058
124	 0.000056
125	 0.000053
126	 0.000050
127	 0.000048
128	 0.000045
129	 0.000043
130	 0.000041
131	 0.000039
132	 0.000037
133	 0.000035
134	 0.000034
135	 0.000032
136	 0.000030
137	 0.000029
138	 0.000028
139	 0.000026
140	 0.000025
141	 0.000024
142	 0.000023
143	 0.000021
144	 0.000020
145	 0.000019
146	 0.000018
147	 0.000018
148	 0.000017
149	 0.000016
150	 0.000015
151	 0.000014
152	 0.000014
153	 0.000013
154	 0.000012
155	 0.000012
156	 0.000011
157	 0.000011
158	 0.000010
159	 0.000010
160	 0.000009
161	 0.000009
162	 0.000008
163	 0.000008
164	 0.000007
165	 0.000007
166	 0.000007
167	 0.000006
168	 0.000006
169	 0.000006
170	 0.000006
171	 0.000005
172	 0.000005
173	 0.000005
174	 0.000005
175	 0.000004
176	 0.000004
177	 0.000004
178	 0.000004
179	 0.000004
180	 0.000003
181	 0.000003
182	 0.000003
183	 0.000003
184	 0.000003
185	 0.000003
186	 0.000002
187	 0.000002
188	 0.000002
189	 0.000002
190	 0.000002
191	 0.000002
192	 0.000002
193	 0.000002
194	 0.000002
195	 0.000002
196	 0.000001
197	 0.000001
198	 0.000001
199	 0.000001
200	 0.000001
201	 0.000001
202	 0.000001
203	 0.000001
204	 0.000001
205	 0.000001
206	 0.000001
207	 0.000001
208	 0.000001
209	 0.000001
210	 0.000001
211	 0.000001
212	 0.000001
213	 0.000001
214	 0.000001
215	 0.000001
216	 0.000001
217	 0.000001
218	 0.000000
219	 0.000000
220	 0.000000
221	 0.000000
222	 0.000000
223	 0.000000
224	 0.000000
225	 0.000000
226	 0.000000
227	 0.000000
228	 0.000000
229	 0.000000
230	 0.000000
231	 0.000000
232	 0.000000
233	 0.000000
234	 0.000000
235	 0.000000
236	 0.000000
237	 0.000000
238	 0.000000
239	 0.000000
240	 0.000000
241	 0.000000
242	 0.000000
243	 0.000000
244	 0.000000
245	 0.000000
246	 0.000000
247	 0.000000
248	 0.000000
249	 0.000000
250	 0.000000
251	 0.000000
252	 0.000000
253	 0.000000
254	 0.000000
255	 0.000000
256	 0.000000
257	 0.000000
258	 0.000000
259	 0.000000
260	 0.000000
261	 0.000000
262	 0.000000
263	 0.000000
264	 0.000000
265	 0.000000
266	 0.000000
267	 0.000000
268	 0.000000
269	 0.000000
270	 0.000000
271	 0.000000
272	 0.000000
273	 0.000000
274	 0.000000
275	 0.000000
276	 0.000000
277	 0.000000
278	 0.000000
279	 0.000000
280	 0.000000
281	 0.000000
282	 0.000000
283	 0.000000
284	 0.000000
285	 0.000000
286	 0.000000
287	 0.000000
288	 0.000000
289	 0.000000
290	 0.000000
291	 0.000000
292	 0.000000
293	 0.000000
294	 0.000000
295	 0.000000
296	 0.000000
